order_id,item_id,quantity
O00742,M0003,2
O04051,M0040,1
O02563,M0369,2
O00074,M0097,4
O01302,M0052,2
O01018,M0398,3
O00617,M0293,1
O02245,M0181,4
O01406,M0157,3
O03417,M0353,2
O01233,M0019,1
O03201,M0173,4
O03343,M0112,2
O04929,M0109,3
O00299,M0268,2
O02359,M0097,2
O03140,M0066,3
O01971,M0345,1
O02266,M0008,2
O00440,M0330,4
O02572,M0161,3
O00537,M0345,3
O01308,M0032,2
O02320,M0271,3
O01554,M0386,3
O00404,M0250,3
O03024,M0008,2
O02022,M0095,1
O04787,M0328,4
O00201,M0072,3
O02211,M0003,3
O01657,M0045,1
O00099,M0240,4
O00789,M0343,2
O01931,M0347,3
O01979,M0067,4
O03889,M0323,2
O04011,M0224,3
O02812,M0132,4
O03260,M0034,4
O01043,M0228,3
O03898,M0116,3
O02626,M0159,1
O02361,M0240,1
O01473,M0200,4
O03507,M0055,3
O02024,M0298,2
O04728,M0382,2
O04975,M0137,2
O03791,M0363,1
O01138,M0036,3
O00483,M0329,1
O01702,M0131,2
O02045,M0292,1
O03578,M0081,4
O04421,M0314,3
O04131,M0093,3
O03658,M0243,2
O01764,M0361,1
O01079,M0309,1
O01811,M0231,1
O04920,M0057,2
O03618,M0178,2
O04648,M0357,3
O02581,M0237,1
O02358,M0093,1
O00734,M0216,2
O01453,M0018,4
O02665,M0307,1
O00376,M0002,3
O02060,M0098,4
O02058,M0111,4
O02188,M0149,3
O01723,M0083,4
O04819,M0048,3
O01208,M0081,1
O00462,M0238,2
O01353,M0227,4
O04098,M0123,3
O01288,M0237,1
O04156,M0229,3
O03952,M0055,1
O04929,M0112,2
O04428,M0385,3
O01787,M0021,1
O00358,M0302,1
O00492,M0341,4
O01735,M0325,2
O02803,M0264,4
O03899,M0229,3
O02324,M0207,3
O04519,M0212,1
O03928,M0085,3
O03789,M0335,1
O01977,M0149,3
O03451,M0327,2
O01805,M0095,3
O03102,M0182,4
O04329,M0146,1
O02738,M0152,4
O01645,M0171,1
O03814,M0161,4
O01672,M0161,1
O04217,M0188,1
O04094,M0203,4
O02941,M0361,3
O04751,M0210,3
O03374,M0007,1
O01874,M0362,2
O03668,M0381,3
O01258,M0094,4
O02229,M0265,3
O01145,M0046,1
O04620,M0082,2
O01048,M0167,1
O02176,M0174,3
O03932,M0301,3
O01622,M0233,2
O01883,M0249,4
O03386,M0024,3
O00575,M0146,2
O03520,M0158,2
O00471,M0095,4
O00379,M0280,1
O01808,M0250,2
O01466,M0303,2
O00999,M0009,2
O02964,M0327,2
O02551,M0344,2
O04966,M0079,2
O04976,M0327,3
O00270,M0045,3
O04652,M0202,2
O04563,M0134,1
O03776,M0222,3
O01624,M0309,1
O04471,M0240,2
O02409,M0385,4
O03301,M0235,1
O00413,M0225,2
O02546,M0156,4
O03531,M0201,4
O04978,M0159,2
O03535,M0351,1
O04630,M0325,3
O01724,M0266,4
O04142,M0082,3
O00135,M0272,3
O02748,M0297,2
O02738,M0325,4
O01354,M0293,4
O01511,M0194,4
O04634,M0385,2
O01727,M0399,2
O02683,M0230,2
O03997,M0126,3
O03383,M0277,2
O03880,M0029,3
O03830,M0091,2
O01974,M0130,3
O03527,M0214,4
O00864,M0024,3
O00821,M0153,4
O00713,M0280,1
O03101,M0263,4
O01383,M0258,4
O04260,M0357,4
O01388,M0140,3
O04949,M0131,1
O02014,M0349,3
O00684,M0267,4
O02655,M0214,1
O01881,M0342,3
O02238,M0025,2
O01928,M0052,2
O04461,M0015,1
O03237,M0297,2
O02195,M0241,4
O04798,M0035,2
O01667,M0253,4
O04936,M0127,1
O00746,M0398,2
O01311,M0015,1
O03159,M0111,1
O04106,M0392,3
O01478,M0016,1
O01256,M0124,1
O02981,M0078,2
O00600,M0100,2
O03236,M0327,2
O00546,M0150,1
O04864,M0284,2
O00652,M0086,4
O00373,M0094,2
O01002,M0282,4
O03965,M0096,1
O00921,M0094,3
O04952,M0010,2
O00801,M0340,4
O03981,M0326,3
O03268,M0295,1
O00064,M0358,1
O00862,M0336,1
O03793,M0193,3
O01742,M0388,2
O02409,M0159,2
O02107,M0112,4
O00932,M0191,1
O02561,M0146,4
O02495,M0223,1
O00931,M0239,1
O04526,M0232,1
O01093,M0248,2
O04367,M0096,1
O02085,M0028,1
O01945,M0337,1
O04468,M0373,2
O02319,M0322,1
O01465,M0105,2
O00928,M0195,1
O00205,M0192,2
O01458,M0136,1
O04476,M0120,2
O02870,M0096,4
O03149,M0083,3
O01209,M0336,1
O01344,M0046,2
O00916,M0051,4
O03829,M0289,3
O02377,M0085,2
O01372,M0198,4
O00218,M0052,1
O03285,M0229,1
O00926,M0222,4
O04400,M0211,2
O04898,M0004,2
O02621,M0050,3
O01547,M0260,4
O02102,M0387,2
O03542,M0227,2
O00129,M0088,2
O00335,M0315,3
O00686,M0248,3
O01710,M0329,1
O02318,M0345,1
O02958,M0102,1
O04984,M0268,3
O00609,M0032,3
O00226,M0230,3
O02620,M0002,3
O04111,M0164,2
O04488,M0150,4
O04010,M0229,1
O01907,M0255,3
O03574,M0232,4
O00406,M0376,1
O04581,M0336,2
O00195,M0334,4
O03218,M0140,3
O00331,M0174,2
O02638,M0168,1
O00690,M0255,2
O03620,M0086,4
O04874,M0227,2
O01127,M0281,2
O04627,M0014,1
O04483,M0121,2
O00090,M0185,1
O00738,M0385,2
O00518,M0099,3
O00227,M0219,2
O03141,M0274,1
O00598,M0317,1
O02981,M0016,2
O02481,M0022,4
O02579,M0033,1
O03843,M0327,3
O03889,M0040,1
O03776,M0026,4
O02225,M0277,3
O03604,M0291,4
O04180,M0285,4
O01600,M0323,1
O01340,M0131,1
O03669,M0378,1
O02523,M0325,3
O04449,M0351,1
O02019,M0278,1
O04732,M0032,1
O00818,M0386,3
O02747,M0358,4
O04095,M0356,4
O03808,M0225,4
O00584,M0300,3
O01059,M0138,4
O00238,M0050,4
O00320,M0291,2
O00775,M0231,4
O02511,M0170,1
O03959,M0239,1
O01057,M0079,2
O04548,M0003,3
O02868,M0118,3
O03704,M0259,2
O03608,M0236,2
O02643,M0098,2
O00486,M0317,3
O04818,M0330,2
O04360,M0138,4
O01932,M0185,4
O01431,M0235,2
O04979,M0098,2
O02781,M0359,4
O00131,M0084,3
O00246,M0314,2
O04714,M0258,4
O03471,M0101,3
O03147,M0147,3
O02184,M0070,4
O02036,M0300,2
O02615,M0371,4
O02842,M0068,2
O04939,M0040,4
O03719,M0208,2
O01275,M0243,2
O02732,M0116,2
O02554,M0002,4
O01295,M0029,1
O03368,M0218,2
O02014,M0139,1
O00956,M0135,2
O00753,M0192,4
O01608,M0131,3
O01451,M0213,2
O03287,M0088,4
O01491,M0112,2
O02986,M0236,1
O02321,M0142,3
O02981,M0186,1
O02511,M0105,3
O02380,M0076,1
O00635,M0054,4
O02782,M0136,3
O02401,M0291,3
O03917,M0329,3
O01366,M0392,1
O04541,M0273,3
O01472,M0321,3
O03102,M0122,1
O03008,M0039,2
O00912,M0063,4
O02238,M0386,4
O01423,M0129,4
O02362,M0092,4
O01422,M0130,4
O01674,M0166,2
O04328,M0254,3
O04669,M0061,3
O01965,M0002,1
O03807,M0162,1
O02139,M0189,1
O04334,M0113,3
O03934,M0292,2
O01922,M0025,3
O03814,M0286,2
O02131,M0167,2
O00625,M0014,1
O01150,M0129,4
O02457,M0123,4
O04384,M0328,4
O01377,M0158,2
O00389,M0326,1
O02201,M0324,4
O00109,M0218,4
O04837,M0200,1
O00217,M0194,4
O01986,M0384,4
O02536,M0311,1
O01205,M0033,4
O04897,M0359,1
O03161,M0174,1
O03480,M0040,3
O03587,M0043,3
O04763,M0005,1
O00881,M0085,3
O00019,M0072,2
O00667,M0213,1
O00014,M0131,1
O01534,M0247,2
O04571,M0318,4
O04190,M0117,2
O00925,M0089,1
O04540,M0201,1
O02165,M0383,3
O01156,M0191,1
O03786,M0317,4
O03119,M0317,4
O04140,M0134,2
O00266,M0032,1
O02343,M0044,3
O02210,M0070,3
O03214,M0008,4
O01826,M0251,2
O02021,M0362,4
O00555,M0368,3
O04742,M0189,2
O04251,M0361,3
O04907,M0363,3
O03744,M0166,4
O03579,M0110,4
O04988,M0258,2
O04859,M0118,1
O02786,M0161,4
O03915,M0295,4
O04922,M0329,2
O03195,M0228,4
O00130,M0241,3
O00817,M0021,3
O04806,M0112,3
O04387,M0053,3
O00037,M0396,3
O01884,M0292,1
O01937,M0175,4
O00209,M0069,3
O04519,M0324,4
O03139,M0218,1
O03434,M0109,3
O02518,M0347,4
O03218,M0009,4
O02676,M0042,2
O00714,M0030,1
O04100,M0149,2
O03191,M0085,2
O03111,M0160,3
O00851,M0270,1
O01071,M0143,3
O04772,M0151,1
O04111,M0179,2
O02635,M0208,3
O01970,M0173,2
O02265,M0329,2
O03856,M0396,4
O04840,M0170,1
O03664,M0371,4
O02970,M0397,3
O03759,M0115,4
O02065,M0287,3
O01268,M0170,1
O01397,M0088,3
O04513,M0149,4
O03752,M0304,1
O00675,M0338,4
O02660,M0396,2
O01293,M0246,2
O02243,M0289,4
O02685,M0083,2
O03256,M0255,3
O04791,M0289,1
O01165,M0031,2
O04236,M0174,3
O00312,M0225,1
O00483,M0287,3
O00735,M0176,1
O01056,M0145,2
O03399,M0289,3
O03849,M0164,2
O04452,M0175,1
O01653,M0346,4
O03073,M0362,2
O02734,M0083,3
O03418,M0037,3
O01072,M0371,4
O01373,M0012,3
O00488,M0262,3
O01153,M0012,4
O02016,M0105,3
O03340,M0040,1
O04319,M0307,4
O04306,M0254,2
O03677,M0074,2
O03133,M0179,2
O01791,M0355,1
O02350,M0053,1
O03941,M0044,4
O00396,M0126,2
O01896,M0032,3
O02392,M0145,1
O04335,M0333,3
O02047,M0215,4
O00445,M0341,2
O00131,M0323,2
O00715,M0114,4
O04533,M0277,1
O01298,M0351,1
O00258,M0298,2
O03404,M0249,4
O04086,M0235,4
O03727,M0123,4
O02803,M0392,4
O03093,M0160,3
O02856,M0153,3
O00477,M0107,3
O04131,M0057,3
O02049,M0104,3
O00910,M0056,1
O01145,M0196,2
O04704,M0162,3
O01683,M0121,1
O04403,M0317,2
O01575,M0354,2
O01545,M0335,1
O01686,M0187,1
O02551,M0336,3
O02756,M0383,1
O03806,M0012,2
O03085,M0129,1
O03541,M0071,4
O00117,M0198,4
O02306,M0368,1
O02621,M0324,1
O02433,M0157,4
O03580,M0081,1
O03442,M0147,2
O02089,M0339,2
O03713,M0357,4
O02042,M0028,2
O04778,M0145,1
O03579,M0291,3
O03916,M0087,3
O01375,M0342,1
O01292,M0118,3
O04156,M0318,2
O03719,M0237,1
O01318,M0192,2
O04400,M0136,1
O04848,M0343,3
O04943,M0184,1
O03147,M0348,3
O04771,M0035,3
O02569,M0202,3
O02446,M0222,3
O02634,M0074,2
O04786,M0004,1
O02113,M0038,3
O01392,M0156,2
O04312,M0193,4
O04411,M0188,3
O02095,M0253,1
O00567,M0258,4
O03999,M0307,3
O00370,M0064,3
O03079,M0232,1
O01872,M0217,4
O01174,M0389,3
O00365,M0381,2
O04125,M0358,1
O00470,M0354,3
O00629,M0237,4
O00266,M0326,4
O01977,M0139,4
O00352,M0345,2
O00868,M0212,1
O01816,M0340,3
O00104,M0383,4
O04813,M0317,2
O00720,M0198,3
O02868,M0247,3
O01454,M0250,3
O02365,M0332,2
O04120,M0365,2
O01029,M0390,4
O04014,M0352,3
O00740,M0182,1
O03465,M0201,1
O02847,M0184,4
O00900,M0355,3
O02989,M0213,4
O00664,M0216,4
O04585,M0299,3
O00354,M0290,2
O03446,M0383,2
O03179,M0129,4
O00116,M0175,3
O02569,M0062,4
O00955,M0037,2
O01697,M0301,3
O03403,M0097,2
O01079,M0134,3
O00612,M0262,2
O03058,M0203,4
O00552,M0304,2
O00668,M0075,4
O04650,M0231,3
O04572,M0390,4
O04750,M0249,3
O04306,M0247,4
O01624,M0044,4
O01839,M0030,3
O01328,M0254,1
O02129,M0363,2
O03185,M0293,2
O01479,M0391,3
O04616,M0375,1
O03457,M0129,2
O01926,M0003,1
O01099,M0248,3
O03321,M0301,1
O00907,M0250,4
O01670,M0056,1
O04675,M0258,4
O01997,M0239,1
O04294,M0186,3
O01854,M0199,1
O03442,M0077,2
O01579,M0007,4
O01545,M0179,4
O03854,M0106,3
O04017,M0233,3
O03208,M0318,3
O01362,M0393,3
O00532,M0001,3
O00069,M0364,1
O01779,M0382,2
O03841,M0105,1
O01786,M0386,2
O02528,M0393,2
O03642,M0156,4
O01696,M0384,3
O01044,M0350,2
O02798,M0212,1
O00950,M0286,2
O00106,M0125,1
O03517,M0345,3
O04142,M0342,4
O01137,M0339,1
O04606,M0172,2
O00525,M0364,1
O00770,M0336,2
O04117,M0391,1
O03823,M0249,1
O01713,M0327,4
O03473,M0198,4
O01873,M0201,3
O03934,M0090,1
O02018,M0082,4
O02674,M0298,3
O02755,M0006,2
O01648,M0351,4
O00404,M0368,2
O04926,M0143,1
O01843,M0252,3
O01792,M0177,2
O00882,M0338,2
O01273,M0364,3
O02810,M0065,4
O02704,M0213,4
O00804,M0299,3
O00389,M0375,2
O00447,M0190,4
O04107,M0233,1
O03737,M0035,2
O03261,M0169,2
O02327,M0319,3
O04439,M0310,1
O04101,M0183,2
O04911,M0259,2
O04159,M0258,2
O00033,M0366,1
O02688,M0062,3
O04810,M0240,4
O04069,M0212,3
O04706,M0046,2
O03277,M0372,1
O03345,M0181,4
O03391,M0178,2
O04163,M0086,2
O03169,M0056,3
O02203,M0363,1
O01074,M0289,3
O04604,M0135,3
O01555,M0344,3
O02621,M0235,4
O03353,M0203,1
O01948,M0278,4
O02812,M0321,3
O00135,M0398,1
O04773,M0047,3
O04869,M0178,4
O03634,M0264,2
O01161,M0107,3
O04843,M0388,2
O03143,M0008,1
O04745,M0400,3
O00713,M0079,4
O00252,M0213,4
O00869,M0288,3
O01883,M0210,1
O04351,M0253,1
O03591,M0070,1
O01146,M0015,2
O01759,M0282,1
O00547,M0081,1
O04734,M0317,4
O03245,M0245,4
O01801,M0227,2
O00143,M0103,4
O01832,M0152,3
O04123,M0115,4
O02963,M0216,4
O00008,M0236,1
O04746,M0323,1
O02847,M0208,3
O04018,M0147,2
O04825,M0209,4
O03919,M0018,3
O02136,M0201,4
O01649,M0308,2
O00622,M0201,3
O04891,M0003,3
O02217,M0218,4
O01975,M0368,1
O02899,M0265,4
O04373,M0064,1
O01318,M0170,2
O00775,M0070,2
O03461,M0215,2
O02591,M0140,4
O04165,M0025,1
O04617,M0168,1
O02506,M0008,1
O02408,M0198,1
O02585,M0312,4
O00107,M0021,1
O00577,M0297,1
O00287,M0231,2
O04253,M0260,3
O02111,M0201,4
O01899,M0323,3
O04065,M0145,2
O03293,M0386,2
O04701,M0326,1
O04543,M0310,3
O00858,M0108,1
O04706,M0272,3
O04713,M0194,4
O00555,M0269,2
O01176,M0056,2
O00109,M0180,3
O01031,M0339,3
O01435,M0184,1
O00849,M0045,1
O01609,M0387,3
O04925,M0154,1
O04734,M0151,2
O04731,M0145,1
O01487,M0161,4
O04831,M0019,2
O01143,M0127,4
O03431,M0240,4
O03525,M0019,4
O01355,M0373,3
O00582,M0104,3
O00137,M0332,2
O04622,M0314,4
O04507,M0112,4
O02350,M0149,2
O00175,M0271,1
O04183,M0101,4
O01957,M0083,2
O03668,M0362,1
O01478,M0198,4
O01986,M0262,2
O00037,M0242,1
O02853,M0159,1
O04514,M0167,1
O01823,M0115,1
O00637,M0241,4
O00463,M0175,4
O03679,M0208,4
O04042,M0037,2
O04577,M0283,2
O00274,M0117,1
O01279,M0272,4
O02619,M0225,3
O00275,M0184,2
O01952,M0348,1
O01714,M0214,1
O03098,M0225,4
O04341,M0247,1
O04872,M0330,2
O02182,M0389,4
O01434,M0194,3
O02799,M0385,4
O00526,M0097,4
O02309,M0296,4
O03905,M0133,3
O00777,M0356,3
O02592,M0118,4
O02920,M0392,2
O02912,M0228,3
O02435,M0348,2
O02648,M0072,4
O04945,M0294,1
O00922,M0267,3
O00854,M0391,1
O00920,M0162,4
O03903,M0128,2
O04452,M0177,1
O02620,M0236,4
O02350,M0377,4
O04051,M0019,3
O00494,M0339,4
O04359,M0005,2
O04129,M0377,2
O00555,M0299,2
O02124,M0223,3
O00496,M0091,4
O02622,M0261,4
O00423,M0128,3
O02819,M0193,2
O01975,M0106,2
O02001,M0154,3
O01134,M0143,3
O03704,M0028,3
O00632,M0163,3
O03855,M0272,2
O03297,M0099,1
O01660,M0086,3
O01191,M0238,1
O03093,M0057,4
O01317,M0367,4
O04752,M0237,3
O03944,M0214,2
O01767,M0324,4
O00202,M0108,3
O02287,M0241,4
O01519,M0212,1
O04676,M0097,1
O01270,M0092,3
O00740,M0396,2
O01827,M0072,1
O03210,M0095,3
O01972,M0351,3
O00777,M0257,3
O02250,M0175,3
O02280,M0033,2
O02608,M0276,2
O00701,M0134,1
O00420,M0119,3
O03296,M0116,1
O01664,M0082,2
O03532,M0244,2
O02674,M0342,3
O00075,M0158,4
O04748,M0387,4
O02952,M0227,1
O03495,M0258,4
O01141,M0048,2
O01211,M0400,3
O00489,M0269,4
O01415,M0277,4
O04393,M0161,4
O02394,M0321,2
O02442,M0225,4
O00415,M0351,2
O01728,M0011,2
O02962,M0279,4
O01451,M0267,3
O03237,M0240,2
O03219,M0108,1
O03250,M0104,2
O00135,M0284,3
O03174,M0022,1
O03843,M0081,4
O01248,M0264,1
O01931,M0107,4
O02553,M0312,1
O04224,M0146,4
O02305,M0293,1
O00740,M0222,2
O02082,M0334,2
O00284,M0118,1
O00501,M0366,1
O03181,M0211,2
O03075,M0221,2
O01178,M0269,3
O02973,M0163,3
O00593,M0149,1
O04370,M0326,3
O03717,M0316,4
O01248,M0084,3
O00623,M0392,1
O00016,M0262,3
O04318,M0219,1
O00299,M0196,4
O00359,M0379,1
O01497,M0200,1
O02427,M0215,1
O00852,M0227,3
O02749,M0103,1
O03111,M0069,3
O02273,M0038,1
O03412,M0200,4
O04471,M0279,3
O02617,M0241,2
O01209,M0039,4
O02861,M0029,2
O02244,M0079,2
O04300,M0293,2
O02839,M0137,3
O00115,M0236,1
O00555,M0329,1
O03802,M0388,2
O04226,M0192,1
O01384,M0125,1
O02835,M0328,1
O03487,M0223,4
O00773,M0130,3
O01917,M0114,2
O01000,M0256,1
O02087,M0234,3
O02924,M0131,1
O01399,M0289,2
O02398,M0386,2
O01283,M0003,2
O04159,M0344,1
O02921,M0335,2
O00390,M0261,3
O01137,M0057,4
O03216,M0281,1
O00985,M0081,4
O04975,M0221,2
O02738,M0024,3
O00468,M0245,2
O01114,M0143,1
O01898,M0308,3
O01955,M0028,2
O01383,M0188,1
O01380,M0250,3
O04919,M0204,2
O01964,M0288,2
O04144,M0145,3
O00388,M0389,2
O03948,M0329,4
O02907,M0132,2
O04884,M0300,3
O01265,M0375,3
O04298,M0010,2
O01842,M0014,4
O02087,M0050,3
O04560,M0211,2
O01049,M0303,1
O04222,M0164,1
O02726,M0030,3
O04188,M0254,1
O02741,M0300,1
O02581,M0061,2
O01732,M0239,4
O01396,M0054,1
O00426,M0248,3
O02367,M0132,4
O04690,M0354,2
O04654,M0055,1
O03864,M0064,4
O02060,M0366,1
O00243,M0103,3
O02921,M0202,3
O04342,M0203,3
O03988,M0387,2
O03923,M0151,3
O04906,M0194,4
O03089,M0003,4
O01107,M0113,4
O03101,M0374,1
O02394,M0241,3
O00849,M0076,1
O04574,M0055,1
O01581,M0224,2
O04105,M0328,2
O02913,M0068,3
O00039,M0157,2
O04759,M0127,3
O00959,M0206,1
O01121,M0203,3
O03958,M0226,3
O01085,M0354,4
O03431,M0288,3
O04579,M0027,2
O00809,M0219,2
O03280,M0241,1
O03768,M0162,2
O02144,M0332,1
O02036,M0174,2
O03994,M0198,3
O01284,M0313,2
O01804,M0006,2
O02932,M0124,3
O01112,M0380,4
O00343,M0268,3
O01542,M0093,4
O01940,M0149,1
O00762,M0044,3
O04935,M0251,3
O03730,M0169,3
O04010,M0104,4
O03795,M0019,3
O04821,M0316,1
O04718,M0214,4
O04375,M0035,3
O02987,M0200,3
O04711,M0246,4
O01909,M0313,4
O00771,M0400,1
O01644,M0396,3
O00174,M0176,4
O01685,M0206,1
O00420,M0266,1
O02404,M0057,4
O02571,M0220,3
O01758,M0017,4
O01324,M0054,4
O03719,M0035,4
O04721,M0302,1
O03172,M0164,4
O01484,M0119,4
O02026,M0158,1
O00973,M0017,3
O04408,M0170,4
O04555,M0366,4
O03681,M0057,2
O03155,M0168,4
O01310,M0282,1
O04533,M0074,1
O01362,M0252,3
O01349,M0133,1
O03313,M0014,3
O00819,M0369,3
O04590,M0399,3
O03014,M0099,4
O01859,M0032,3
O01758,M0234,4
O01665,M0064,3
O03019,M0290,4
O04048,M0012,4
O01010,M0223,3
O02092,M0281,1
O02220,M0384,3
O00019,M0003,1
O02227,M0019,4
O03028,M0211,1
O01221,M0123,1
O00418,M0373,4
O02559,M0398,1
O03642,M0394,4
O01302,M0300,4
O04294,M0380,2
O01446,M0376,3
O02503,M0079,4
O01689,M0381,3
O02119,M0302,4
O04717,M0380,2
O03071,M0059,4
O01597,M0211,4
O02636,M0142,4
O03001,M0261,4
O04590,M0360,2
O03968,M0035,1
O02643,M0097,2
O02905,M0332,1
O03524,M0355,4
O03765,M0062,3
O01598,M0366,4
O00017,M0394,1
O03896,M0149,2
O00165,M0132,1
O01293,M0180,4
O00483,M0024,3
O00991,M0103,1
O03351,M0350,4
O04049,M0239,3
O01210,M0246,1
O03587,M0057,2
O03670,M0295,4
O00841,M0225,4
O01745,M0380,3
O00076,M0211,3
O01462,M0357,4
O01289,M0292,1
O02410,M0108,1
O03991,M0369,4
O03784,M0204,2
O01376,M0225,1
O01179,M0378,3
O02556,M0127,1
O03247,M0328,2
O04707,M0035,3
O04181,M0159,4
O02235,M0248,2
O02749,M0215,1
O02317,M0197,4
O04198,M0081,1
O01673,M0224,1
O03202,M0356,1
O02624,M0364,3
O00269,M0340,2
O03219,M0034,2
O02109,M0016,4
O01855,M0048,2
O01268,M0395,1
O03539,M0197,4
O03568,M0208,3
O02347,M0336,1
O02657,M0120,2
O02276,M0081,1
O03375,M0290,3
O01813,M0172,2
O01366,M0257,4
O00601,M0239,1
O02996,M0284,1
O01965,M0266,1
O02728,M0232,2
O01531,M0060,2
O03098,M0398,4
O04571,M0388,4
O02430,M0183,3
O03050,M0069,4
O00903,M0162,1
O00248,M0226,1
O02850,M0341,3
O04078,M0005,3
O01282,M0319,3
O00296,M0288,4
O04355,M0253,3
O02370,M0048,2
O01565,M0176,4
O01420,M0163,4
O04889,M0078,4
O02020,M0161,4
O00205,M0018,4
O01533,M0172,3
O00516,M0188,1
O03954,M0390,4
O02976,M0039,2
O03889,M0267,3
O04817,M0172,2
O00549,M0089,4
O01622,M0137,3
O02739,M0272,1
O00542,M0320,4
O03467,M0353,2
O00918,M0102,3
O03416,M0391,1
O03250,M0142,4
O00631,M0164,2
O03536,M0395,3
O02034,M0078,2
O01045,M0346,3
O03684,M0021,1
O00020,M0055,3
O04326,M0354,1
O01375,M0299,4
O00593,M0316,3
O00357,M0397,3
O02018,M0230,3
O04537,M0342,1
O01113,M0206,1
O03994,M0387,2
O00068,M0373,1
O04270,M0010,3
O04219,M0278,1
O02701,M0336,1
O04477,M0062,3
O00132,M0099,2
O02316,M0365,1
O02785,M0018,1
O00396,M0174,4
O01814,M0175,4
O04845,M0303,1
O01511,M0055,2
O00562,M0050,4
O03399,M0292,3
O03425,M0012,2
O00616,M0083,3
O03524,M0230,4
O02116,M0074,1
O01221,M0362,3
O04637,M0269,2
O03249,M0398,2
O00423,M0235,3
O04172,M0287,3
O04791,M0354,3
O04906,M0039,2
O03185,M0003,2
O00004,M0126,2
O00648,M0371,3
O03545,M0190,4
O02900,M0254,1
O03438,M0201,3
O04023,M0263,1
O01730,M0012,3
O04708,M0320,3
O00470,M0156,2
O04107,M0292,4
O02382,M0333,1
O03260,M0139,3
O00324,M0271,4
O01182,M0371,3
O01557,M0067,2
O01853,M0012,4
O01211,M0139,4
O03159,M0131,1
O01527,M0212,1
O01783,M0343,3
O02975,M0251,3
O02627,M0279,4
O00972,M0259,1
O02646,M0259,2
O04724,M0126,3
O00297,M0266,2
O03023,M0139,3
O01154,M0346,4
O04219,M0272,3
O04626,M0280,1
O04830,M0089,1
O03551,M0314,4
O03055,M0196,2
O01457,M0190,4
O01164,M0235,4
O01338,M0072,2
O03395,M0276,2
O00680,M0090,4
O02790,M0119,3
O01006,M0273,2
O04976,M0361,3
O02779,M0326,4
O04596,M0384,1
O01319,M0069,1
O00721,M0233,4
O00661,M0348,1
O03445,M0067,3
O02973,M0010,2
O03167,M0339,3
O02192,M0233,2
O02989,M0342,2
O02274,M0049,3
O02022,M0319,1
O00252,M0381,2
O01526,M0123,1
O04331,M0221,4
O03840,M0294,1
O03478,M0217,4
O02106,M0241,4
O01113,M0385,1
O00800,M0041,1
O02419,M0001,2
O04173,M0129,2
O03837,M0286,2
O03230,M0010,1
O04475,M0229,4
O03897,M0318,3
O01817,M0097,3
O01168,M0069,3
O01735,M0303,2
O01063,M0069,3
O01050,M0185,4
O03907,M0231,2
O03736,M0234,3
O02967,M0229,3
O00393,M0085,1
O04270,M0270,3
O01530,M0048,1
O02310,M0270,3
O03539,M0018,2
O03101,M0098,2
O04772,M0203,4
O04441,M0259,3
O01445,M0009,3
O03786,M0170,2
O03019,M0340,3
O03663,M0386,4
O00459,M0197,2
O04832,M0091,3
O01978,M0067,1
O01231,M0163,3
O03337,M0042,4
O03885,M0304,3
O03372,M0383,4
O03705,M0269,1
O04259,M0390,4
O01764,M0368,4
O00643,M0116,3
O02381,M0400,3
O04799,M0070,1
O00941,M0365,3
O03590,M0089,2
O02722,M0323,1
O00716,M0317,3
O03774,M0110,4
O03993,M0293,4
O01128,M0206,2
O04139,M0299,4
O02893,M0150,4
O03808,M0292,1
O03922,M0284,2
O01108,M0011,1
O04507,M0368,1
O00191,M0016,1
O02094,M0092,4
O03410,M0306,1
O03237,M0094,3
O00703,M0165,4
O02649,M0301,3
O00883,M0130,1
O04629,M0359,4
O03648,M0051,1
O04189,M0005,1
O02173,M0324,3
O04218,M0356,4
O01503,M0140,2
O01430,M0248,3
O04827,M0202,4
O02864,M0361,2
O02437,M0265,2
O00368,M0177,1
O03741,M0064,4
O01273,M0381,3
O00524,M0093,2
O02098,M0106,2
O02684,M0119,4
O03796,M0192,4
O03966,M0255,4
O01743,M0129,2
O03179,M0394,3
O04359,M0247,3
O00394,M0106,1
O00075,M0154,4
O04910,M0048,3
O00009,M0241,4
O00615,M0323,2
O04178,M0016,4
O00700,M0339,1
O03944,M0136,4
O03220,M0363,4
O04950,M0391,4
O02237,M0243,2
O00739,M0236,1
O01395,M0149,2
O03017,M0200,4
O04100,M0337,2
O00414,M0112,2
O02853,M0388,2
O03170,M0294,3
O01183,M0186,3
O04359,M0229,4
O04011,M0106,3
O00087,M0243,1
O00454,M0339,4
O01441,M0268,2
O04878,M0153,4
O03163,M0138,4
O00590,M0094,4
O00723,M0134,2
O03317,M0344,2
O00880,M0395,4
O01443,M0226,3
O03232,M0358,3
O02095,M0115,1
O04777,M0164,1
O04958,M0173,4
O03285,M0112,1
O00506,M0334,4
O01646,M0200,2
O00968,M0028,3
O00633,M0200,3
O00463,M0229,4
O00455,M0154,1
O00741,M0105,3
O01601,M0353,4
O02019,M0310,4
O02990,M0082,4
O01337,M0392,3
O04758,M0384,4
O03610,M0236,4
O00502,M0172,3
O02443,M0265,1
O03885,M0046,2
O04816,M0310,4
O04989,M0392,1
O02668,M0150,2
O03918,M0005,1
O01043,M0294,2
O01777,M0398,1
O01738,M0066,4
O04173,M0293,2
O03859,M0135,4
O00162,M0081,1
O02046,M0223,3
O00621,M0185,4
